001100, 001201, 28154, 61
002500, 003534, 28155, 634
004000, 004320, 28156, 200
005500, 005753, 28157, 173
011000, 011442, 28158, 282
074600, 074926, 29022, 206
080200, 080318, 29023, 78
081700, 082134, 29024, 274
083200, 083724, 29025, 324
084700, 084935, 29026, 155
090300, 090539, 29027, 159
091800, 091927, 29028, 87
093100, 093429, 29029, 209
094300, 094713, 29030, 253
095500, 095725, 29031, 145
102100, 102502, 29033, 242
103000, 103514, 29034, 314
103900, 104150, 29035, 170
104800, 104942, 29036, 102
105700, 105858, 29037, 118
110600, 110931, 29038, 211
111500, 111746, 29039, 166
112500, 112854, 29040, 234
113500, 113925, 29041, 265
114400, 114950, 29042, 350
115300, 120108, 29043, 488
120100, 120247, 29044, 107
120800, 121527, 29045, 447
121600, 121600, 29046, 0
122400, 122848, 29047, 288
123200, 123338, 29048, 98
124000, 124000, 29049, 0
124800, 125245, 29050, 285
125600, 125600, 29051, 0
130500, 130509, 29052, 9
141800, 142249, 29061, 289
142600, 142600, 29062, 0
143400, 143628, 29063, 148
144300, 144526, 29064, 146
145100, 145624, 29065, 324
145900, 150303, 29066, 243
150700, 150749, 29067, 49
151500, 151713, 29068, 133
152300, 153014, 29069, 434
153100, 153308, 29070, 128
153900, 155402, 29071, 902
154700, 155402, 29072, 422
155400, 155801, 29073, 241
160200, 160637, 29074, 277
161000, 161420, 29075, 260
161900, 162329, 29076, 269
162700, 163529, 29077, 509
163500, 163915, 29078, 255
164200, 164348, 29079, 108
165000, 165248, 29080, 168
165800, 170116, 29081, 196
170600, 171828, 29082, 748
171300, 171857, 29083, 357
172100, 172137, 29084, 37
173000, 173340, 29085, 220
173900, 174355, 29086, 295
174800, 174952, 29087, 112
175800, 181254, 29088, 894
180800, 181306, 29089, 306
181800, 181959, 29090, 119
182900, 183315, 29091, 255
184000, 184359, 29092, 239
185200, 185919, 29093, 439
190500, 190744, 29094, 164
191800, 192031, 29095, 151
193100, 193100, 29096, 0
194400, 194613, 29097, 133
195700, 200346, 29098, 406
