131000, 131000, 65734, 0
134000, 134000, 65735, 0
141000, 141000, 65736, 0
144000, 144000, 65737, 0
151000, 151000, 65738, 0
154000, 154000, 65739, 0
161000, 161000, 65740, 0
164000, 164000, 65741, 0
171000, 171000, 65742, 0
174000, 174000, 65743, 0
181000, 181000, 65744, 0
184000, 184000, 65745, 0
191200, 191200, 65746, 0
194300, 194300, 65747, 0
201300, 201300, 65748, 0
204300, 204300, 65749, 0
211300, 211300, 65750, 0
214500, 214500, 65751, 0
221500, 221500, 65752, 0
224500, 224500, 65753, 0
231500, 231500, 65754, 0
234500, 234500, 65755, 0
