002100, 002100, 28329, 0
005100, 005100, 28331, 0
080500, 080500, 28109, 0
083500, 083500, 28111, 0
090500, 090500, 28113, 0
093500, 093500, 28115, 0
100500, 100500, 28116, 0
103400, 103400, 28118, 0
103500, 103500, 28119, 0
105300, 105300, 28121, 0
111300, 111300, 28123, 0
113300, 113300, 28125, 0
115300, 115300, 28127, 0
121300, 121300, 28129, 0
123300, 123300, 28131, 0
125300, 125300, 28133, 0
131300, 131300, 28134, 0
143300, 143300, 28142, 0
155300, 155300, 28153, 0
163300, 163300, 28159, 0
165300, 165300, 28162, 0
171300, 171300, 28165, 0
173300, 173300, 28168, 0
175300, 175300, 28171, 0
181300, 181300, 28174, 0
183300, 183300, 28177, 0
185300, 185300, 28180, 0
191300, 191300, 28182, 0
193300, 193300, 28184, 0
195300, 195300, 28186, 0
