31565,060600,3000,3000,3000,3000,3000,3000,0,3000,3000
31461,061521,3000,23,3000,73,3000,3000,3000,3000,3000
31464,070015,3000,0,0,3000,3000,3000,3000,3000,3000
31469,081615,3000,0,3000,3000,3000,3000,3000,3000,3000
31567,091500,3000,3000,3000,3000,3000,3000,0,3000,3000
31473,091807,247,3000,3000,3000,3000,285,3000,3000,3000
31475,095056,3000,3000,3000,0,3000,3000,3000,0,3000
31477,101504,3000,3000,33,3000,3000,3000,3000,3000,3000
31482,110549,3000,0,3000,3000,0,3000,3000,3000,3000
31484,113521,3000,3000,3000,3000,3000,3000,141,3000,3000
31489,122211,3000,3000,473,3000,3000,3000,3000,3000,3000
31494,125600,0,3000,31,3000,3000,3000,3000,3000,3000
31493,125428,3000,3000,190,190,3000,3000,3000,3000,3000
31495,131529,3000,3000,3000,3000,3000,118,3000,3000,3000
31501,140732,3000,3000,254,3000,3000,3000,3000,3000,3000
31511,152917,17,3000,3000,3000,3000,3000,3000,3000,3000
31515,161031,3000,3000,73,3000,3000,3000,3000,3000,3000
31516,162151,3000,3000,3000,110,3000,3000,3000,3000,3000
31517,162300,0,3000,3000,3000,3000,3000,3000,3000,3000
31518,164149,3000,3000,3000,228,3000,3000,3000,3000,3000
31525,174317,3000,3000,3000,3000,3000,3000,17,3000,3000
31527,175535,3000,106,3000,3000,3000,3000,3000,3000,3000
31549,215950,3000,3000,3000,3000,3000,-8,3000,3000,3000
31551,222447,3000,3000,3000,3000,3000,49,3000,3000,3000
31553,225032,3000,0,3000,3000,3000,3000,3000,3000,3000
